timestamp,pm25,pm10,no2,o3,co,temperature,humidity,wind_speed,aqi
2024-10-31 06:00:00,35.16,60.38,24.38,50.24,4.04,26.74,61.77,9.04,61.2
2024-10-31 07:00:00,56.05,101.97,17.82,52.6,4.85,30.3,55.12,5.64,102.3
2024-10-31 08:00:00,113.49,224.02,64.5,47.68,24.55,30.14,43.25,8.07,278.5
2024-10-31 09:00:00,92.11,155.62,31.25,41.59,11.48,34.57,54.85,4.88,208.0
2024-10-31 10:00:00,66.46,113.97,36.59,43.09,9.91,36.52,50.23,8.9,122.3
2024-10-31 11:00:00,28.87,52.72,9.07,30.42,4.48,39.56,46.73,6.69,53.7
2024-10-31 12:00:00,17.6,31.06,11.99,21.34,2.85,33.93,36.65,4.27,31.1
2024-10-31 13:00:00,31.56,61.55,22.02,24.2,11.17,36.73,45.48,8.06,62.3
2024-10-31 14:00:00,14.7,25.83,0.12,14.35,1.67,35.45,51.92,9.17,25.8
2024-10-31 15:00:00,22.0,44.65,16.66,19.23,5.33,35.9,45.33,6.28,44.6
2024-10-31 16:00:00,21.41,45.12,11.2,12.94,5.49,31.45,52.14,7.02,45.1
2024-10-31 17:00:00,33.01,70.33,18.27,5.52,3.65,29.14,61.44,3.81,70.9
2024-10-31 18:00:00,54.62,115.8,13.11,14.1,9.22,24.03,62.24,9.21,111.4
2024-10-31 19:00:00,96.82,156.58,45.92,15.61,14.32,25.37,64.72,8.93,223.5
2024-10-31 20:00:00,62.05,93.92,30.56,9.87,5.26,24.3,64.99,6.8,107.8
2024-10-31 21:00:00,57.12,88.08,21.24,10.57,12.73,23.05,74.85,6.58,95.3
2024-10-31 22:00:00,21.83,33.75,12.38,19.38,3.55,23.56,77.6,7.94,36.4
2024-10-31 23:00:00,39.79,81.7,16.27,20.06,4.09,21.12,77.46,8.57,82.1
2024-11-01 00:00:00,42.48,68.22,10.13,26.29,12.53,17.88,77.71,9.31,71.4
2024-11-01 01:00:00,17.95,31.55,3.16,43.83,4.92,21.0,72.2,4.1,31.6
2024-11-01 02:00:00,39.35,59.49,24.4,34.89,3.92,20.03,76.92,11.87,66.3
2024-11-01 03:00:00,21.87,42.94,8.28,50.0,0.32,25.08,72.79,9.89,42.9
2024-11-01 04:00:00,21.76,34.44,7.32,43.29,2.78,22.79,66.31,11.0,36.3
2024-11-01 05:00:00,25.75,52.36,10.99,51.12,4.84,24.15,75.31,7.9,53.3
2024-11-01 06:00:00,9.32,15.33,1.32,55.46,1.89,27.65,67.0,3.56,15.5
2024-11-01 07:00:00,65.85,119.84,37.89,48.38,16.75,28.46,53.72,3.13,120.3
2024-11-01 08:00:00,120.28,256.34,60.13,53.59,25.33,28.88,54.03,9.43,301.2
2024-11-01 09:00:00,93.04,142.28,25.32,33.59,14.2,33.67,54.49,5.24,211.0
2024-11-01 10:00:00,62.32,123.19,23.78,34.63,14.46,33.91,40.26,9.54,116.3
2024-11-01 11:00:00,37.53,79.85,13.03,36.96,6.67,33.93,48.3,12.6,80.3
2024-11-01 12:00:00,28.6,44.1,17.56,27.9,5.11,37.18,43.27,11.42,47.7
2024-11-01 13:00:00,31.28,60.1,8.31,21.76,6.43,34.14,51.68,0.64,60.9
2024-11-01 14:00:00,20.36,36.58,13.67,16.68,0.52,35.26,44.71,5.68,36.6
2024-11-01 15:00:00,20.1,33.41,10.61,18.52,0.45,37.25,57.1,3.45,33.5
2024-11-01 16:00:00,36.17,57.17,5.89,15.21,4.43,31.84,40.07,6.14,61.1
2024-11-01 17:00:00,39.69,64.14,7.43,19.99,9.87,30.3,63.41,6.54,66.8
2024-11-01 18:00:00,67.79,141.85,35.52,16.93,9.55,32.24,55.02,5.1,128.6
2024-11-01 19:00:00,92.46,144.54,61.55,9.4,16.37,26.4,65.85,12.16,209.1
2024-11-01 20:00:00,62.64,104.8,27.78,16.52,11.5,27.61,67.08,5.93,109.7
2024-11-01 21:00:00,29.65,58.65,9.45,22.42,7.19,20.69,72.98,0.06,59.5
2024-11-01 22:00:00,20.81,41.66,14.88,19.83,0.11,21.73,73.26,9.56,41.7
2024-11-01 23:00:00,16.51,32.67,10.41,29.15,2.15,20.39,82.72,8.6,32.7
2024-11-02 00:00:00,16.84,32.06,2.51,34.54,1.12,19.73,77.44,7.16,32.1
2024-11-02 01:00:00,19.86,37.59,6.46,31.92,2.42,22.2,79.03,6.3,37.6
2024-11-02 02:00:00,39.52,60.64,29.78,43.18,9.63,25.67,77.66,2.68,66.6
2024-11-02 03:00:00,29.42,48.2,7.07,49.46,8.95,21.49,73.17,8.82,49.0
2024-11-02 04:00:00,19.51,41.11,5.62,52.14,5.02,26.65,69.31,13.17,41.1
2024-11-02 05:00:00,31.45,54.35,18.48,49.53,4.42,22.54,68.41,6.03,55.3
2024-11-02 06:00:00,38.1,64.91,15.54,37.7,11.01,31.82,58.76,6.1,65.6
2024-11-02 07:00:00,65.93,132.15,23.68,53.63,5.51,31.41,55.63,6.34,122.2
2024-11-02 08:00:00,87.81,173.84,42.54,43.35,7.55,30.73,58.44,9.61,192.8
2024-11-02 09:00:00,65.15,134.13,29.83,48.24,11.47,37.97,53.91,6.76,123.5
2024-11-02 10:00:00,49.34,88.16,20.61,40.08,11.79,39.03,38.94,4.61,88.4
2024-11-02 11:00:00,25.69,51.62,12.34,39.17,3.77,37.03,49.22,7.54,52.6
2024-11-02 12:00:00,31.26,47.8,10.82,32.37,2.72,33.45,45.59,14.28,53.1
2024-11-02 13:00:00,33.19,59.67,16.54,17.88,4.31,32.88,46.53,3.14,60.5
2024-11-02 14:00:00,22.44,36.96,2.71,18.69,3.62,38.33,48.94,5.8,37.4
2024-11-02 15:00:00,16.06,28.46,8.35,26.38,2.97,34.94,46.32,7.17,28.5
2024-11-02 16:00:00,31.35,55.53,10.99,17.17,4.25,31.27,52.55,4.94,56.4
2024-11-02 17:00:00,38.99,78.18,3.55,0.0,7.31,31.61,57.92,4.34,78.6
2024-11-02 18:00:00,68.42,117.15,37.19,6.97,11.66,26.83,62.21,10.16,128.8
2024-11-02 19:00:00,90.39,155.75,43.44,8.2,23.98,26.15,67.91,4.62,202.3
2024-11-02 20:00:00,64.98,110.86,19.15,15.37,13.01,26.05,69.51,8.24,117.4
2024-11-02 21:00:00,33.58,52.78,11.64,23.75,5.41,23.73,66.22,0.76,56.9
2024-11-02 22:00:00,18.61,30.17,12.23,23.32,3.05,21.13,70.78,9.12,31.0
2024-11-02 23:00:00,20.99,44.96,2.31,14.19,0.74,21.82,80.84,7.68,45.0
2024-11-03 00:00:00,14.7,30.2,11.89,24.51,2.78,19.57,68.38,7.78,30.2
2024-11-03 01:00:00,29.44,49.96,14.62,34.72,10.37,20.96,76.03,10.5,50.0
2024-11-03 02:00:00,36.51,56.67,2.78,33.09,4.26,22.95,88.03,9.08,61.6
2024-11-03 03:00:00,34.17,58.24,5.47,47.06,3.34,24.44,70.21,7.3,59.1
2024-11-03 04:00:00,25.39,55.04,14.55,39.24,5.06,24.59,70.66,6.56,55.9
2024-11-03 05:00:00,11.28,17.13,0.28,50.5,3.87,25.91,65.73,3.5,18.8
2024-11-03 06:00:00,17.74,31.06,14.35,47.69,4.64,28.37,59.54,1.74,31.1
2024-11-03 07:00:00,30.43,49.64,25.72,41.7,6.37,31.61,63.95,7.46,51.7
2024-11-03 08:00:00,74.88,151.76,46.56,56.38,7.61,34.65,55.6,12.12,150.1
2024-11-03 09:00:00,81.57,167.9,34.02,43.01,12.46,35.84,41.04,4.01,172.2
2024-11-03 10:00:00,50.0,78.36,18.49,43.0,11.49,38.15,46.26,7.8,83.7
2024-11-03 11:00:00,30.15,59.41,19.03,31.97,2.9,35.13,43.63,11.91,60.2
2024-11-03 12:00:00,20.13,41.28,7.34,33.38,2.95,35.51,41.5,8.33,41.3
2024-11-03 13:00:00,24.74,52.9,16.19,30.34,4.4,34.98,54.69,5.2,53.8
2024-11-03 14:00:00,6.05,11.46,0.0,29.11,1.61,37.97,43.68,2.2,11.5
2024-11-03 15:00:00,28.01,53.99,17.84,18.44,5.65,32.55,43.57,7.09,54.9
2024-11-03 16:00:00,41.19,75.95,22.87,17.1,4.34,34.64,49.28,11.11,76.4
2024-11-03 17:00:00,34.32,65.51,27.99,2.45,7.26,29.51,63.86,3.01,66.2
2024-11-03 18:00:00,60.87,111.67,14.06,13.52,7.1,32.1,62.15,8.85,108.7
2024-11-03 19:00:00,65.02,139.83,24.8,13.03,14.01,29.47,62.56,10.32,127.3
2024-11-03 20:00:00,82.45,128.87,31.52,11.5,9.67,30.21,78.2,14.66,175.1
2024-11-03 21:00:00,25.18,38.31,1.03,18.0,2.43,20.29,70.19,9.45,42.0
2024-11-03 22:00:00,27.35,59.49,1.55,18.87,3.94,22.41,78.23,0.21,60.3
2024-11-03 23:00:00,31.53,58.34,9.0,25.68,5.95,19.38,77.39,8.07,59.2
2024-11-04 00:00:00,19.47,41.06,3.6,21.24,3.79,21.87,76.71,5.6,41.1
2024-11-04 01:00:00,28.82,62.34,11.08,30.04,1.78,22.82,85.17,0.42,63.1
2024-11-04 02:00:00,30.69,51.29,12.77,34.72,3.04,22.67,76.22,8.4,52.3
2024-11-04 03:00:00,10.18,17.61,12.68,44.89,3.63,20.44,81.66,8.54,17.6
2024-11-04 04:00:00,18.67,34.29,14.08,45.23,2.69,24.36,76.99,2.81,34.3
2024-11-04 05:00:00,37.57,61.57,10.58,45.6,4.7,29.48,61.7,2.44,63.4
2024-11-04 06:00:00,34.28,66.13,19.36,42.07,3.39,29.45,68.54,9.35,66.8
2024-11-04 07:00:00,59.9,103.78,24.69,48.6,9.62,31.31,56.94,6.52,103.5
2024-11-04 08:00:00,89.2,149.64,46.56,48.6,22.46,32.08,55.49,11.24,197.4
2024-11-04 09:00:00,106.67,201.9,50.66,48.4,24.53,37.02,47.86,11.54,256.0
2024-11-04 10:00:00,53.51,90.11,20.34,40.75,8.9,37.28,42.29,10.58,90.3
2024-11-04 11:00:00,41.55,63.09,17.61,43.37,4.92,37.48,50.3,6.88,69.9
2024-11-04 12:00:00,26.67,49.64,11.26,29.49,6.57,36.66,41.85,6.04,49.6
2024-11-04 13:00:00,27.66,54.28,15.22,22.57,0.59,36.33,51.31,10.37,55.2
2024-11-04 14:00:00,10.9,19.58,10.19,8.28,3.75,35.36,44.3,9.5,19.6
2024-11-04 15:00:00,17.93,34.48,3.27,14.47,0.0,35.5,48.3,6.51,34.5
2024-11-04 16:00:00,25.01,45.5,9.68,16.72,2.9,29.38,53.65,5.84,45.5
2024-11-04 17:00:00,33.52,58.4,22.67,14.44,2.34,30.86,57.2,8.74,59.2
2024-11-04 18:00:00,68.73,107.91,34.97,18.47,6.17,30.0,63.38,6.15,129.8
2024-11-04 19:00:00,100.08,172.45,41.36,10.82,15.92,25.16,65.54,0.1,234.3
2024-11-04 20:00:00,66.95,134.13,35.48,10.79,7.68,24.69,72.34,7.45,123.9
2024-11-04 21:00:00,24.32,49.34,13.3,20.74,7.76,22.01,69.87,4.32,49.3
2024-11-04 22:00:00,34.09,51.24,24.96,23.75,5.48,26.16,86.99,10.57,57.7
2024-11-04 23:00:00,31.95,63.55,10.57,22.12,5.34,20.83,79.0,11.49,64.3
2024-11-05 00:00:00,28.92,62.09,24.72,32.42,3.69,20.72,74.91,3.04,62.9
2024-11-05 01:00:00,37.21,79.58,17.47,35.66,9.88,19.98,82.77,1.78,80.0
2024-11-05 02:00:00,39.43,62.34,30.65,43.84,6.42,23.91,87.26,5.18,66.4
2024-11-05 03:00:00,23.34,47.09,7.69,42.63,0.0,22.03,87.2,7.13,47.1
2024-11-05 04:00:00,18.71,40.94,14.32,48.69,6.5,26.44,60.2,6.4,40.9
2024-11-05 05:00:00,33.87,53.32,3.75,50.26,11.21,28.75,69.02,6.02,57.3
2024-11-05 06:00:00,26.34,42.63,17.14,55.57,6.54,30.52,64.59,1.94,43.9
2024-11-05 07:00:00,63.71,122.3,29.44,53.0,4.79,31.25,57.24,9.41,115.7
2024-11-05 08:00:00,87.84,171.17,40.4,37.53,9.64,34.93,56.77,7.06,192.9
2024-11-05 09:00:00,98.31,181.93,34.84,33.56,20.19,36.83,49.66,5.53,228.4
2024-11-05 10:00:00,56.19,99.08,17.48,28.19,11.7,34.87,44.56,5.27,99.1
2024-11-05 11:00:00,37.37,56.9,14.18,41.57,6.03,36.54,50.96,3.96,63.0
2024-11-05 12:00:00,34.8,66.55,0.08,33.45,4.33,36.98,46.8,3.85,67.2
2024-11-05 13:00:00,26.25,57.25,5.5,26.85,5.98,35.72,50.0,9.05,58.1
2024-11-05 14:00:00,18.96,32.98,1.66,16.99,4.85,38.05,48.19,7.81,33.0
2024-11-05 15:00:00,34.89,72.09,16.29,18.03,3.48,34.83,51.39,4.31,72.7
2024-11-05 16:00:00,21.71,42.87,10.91,5.91,6.22,34.07,56.13,9.3,42.9
2024-11-05 17:00:00,32.19,57.2,7.18,19.3,0.02,32.05,58.28,7.52,58.1
2024-11-05 18:00:00,51.75,109.45,8.71,1.11,6.93,26.78,59.69,16.26,107.2
2024-11-05 19:00:00,111.51,201.39,37.58,7.49,8.86,25.41,63.77,4.29,272.0
2024-11-05 20:00:00,65.25,107.92,34.22,7.39,6.34,24.96,76.38,2.04,118.3
2024-11-05 21:00:00,42.37,90.2,23.24,25.36,3.52,24.09,79.71,2.72,90.4
2024-11-05 22:00:00,31.84,61.91,12.18,10.05,5.58,21.87,84.32,3.83,62.7
2024-11-05 23:00:00,31.22,50.83,1.38,25.35,3.69,19.76,75.7,6.96,53.0
2024-11-06 00:00:00,17.5,28.4,3.04,29.29,2.21,28.82,71.46,8.43,29.2
2024-11-06 01:00:00,25.14,52.28,3.83,38.1,4.71,21.48,82.13,6.42,53.2
2024-11-06 02:00:00,23.18,40.27,14.44,33.8,4.26,21.68,74.67,10.26,40.3
2024-11-06 03:00:00,43.67,75.18,13.93,43.12,3.67,24.46,70.83,4.11,75.7
2024-11-06 04:00:00,11.25,18.34,0.0,46.56,6.47,25.02,72.23,7.21,18.7
2024-11-06 05:00:00,29.97,56.04,16.35,57.4,6.85,27.54,72.68,4.81,56.9
2024-11-06 06:00:00,20.48,43.89,19.01,54.44,7.19,26.8,60.03,8.75,43.9
2024-11-06 07:00:00,58.46,89.91,26.34,54.29,7.77,32.67,58.51,11.67,97.5
2024-11-06 08:00:00,117.86,192.53,56.63,46.48,30.84,32.42,53.0,2.83,292.9
2024-11-06 09:00:00,99.29,212.95,31.66,45.05,16.59,32.98,43.5,12.17,231.7
2024-11-06 10:00:00,65.42,122.7,29.38,39.21,2.06,38.61,44.86,8.68,118.9
2024-11-06 11:00:00,26.21,46.17,6.86,24.76,8.04,37.06,37.67,8.06,46.2
2024-11-06 12:00:00,20.05,31.72,7.44,27.01,1.21,31.77,49.15,17.07,33.4
2024-11-06 13:00:00,21.97,34.61,11.56,30.94,5.49,36.23,49.86,12.76,36.6
2024-11-06 14:00:00,19.35,37.73,9.25,20.85,2.93,34.12,46.12,2.9,37.7
2024-11-06 15:00:00,30.26,59.18,13.17,19.87,7.37,33.17,52.04,8.01,60.0
2024-11-06 16:00:00,34.52,54.74,14.71,9.38,3.5,32.56,63.46,6.21,58.4
2024-11-06 17:00:00,41.75,66.35,10.22,6.89,4.58,28.14,60.37,3.9,70.2
2024-11-06 18:00:00,72.93,135.67,37.87,4.62,12.64,30.45,58.62,7.32,143.7
2024-11-06 19:00:00,84.69,139.35,33.97,4.31,20.1,23.58,63.55,2.71,182.5
2024-11-06 20:00:00,86.02,181.61,46.12,9.43,19.89,29.17,71.55,11.12,186.9
2024-11-06 21:00:00,22.43,46.92,14.33,8.8,1.89,22.43,77.17,8.29,46.9
2024-11-06 22:00:00,33.53,70.1,8.65,12.47,9.88,21.88,78.27,3.48,70.7
2024-11-06 23:00:00,26.27,46.16,6.19,24.96,3.91,25.97,87.76,5.27,46.2
2024-11-07 00:00:00,26.54,57.0,7.06,23.43,8.56,19.83,82.06,2.91,57.9
2024-11-07 01:00:00,42.4,89.12,14.87,39.96,2.92,20.12,82.92,6.58,89.3
2024-11-07 02:00:00,27.87,52.45,17.62,40.74,6.59,17.12,73.68,6.29,53.4
2024-11-07 03:00:00,5.3,9.19,0.31,50.53,0.0,22.91,72.37,12.47,9.2
2024-11-07 04:00:00,17.96,28.12,13.92,44.38,4.32,22.7,72.75,8.9,29.9
2024-11-07 05:00:00,36.38,67.48,6.69,50.05,5.51,24.54,64.12,7.75,68.1
2024-11-07 06:00:00,29.4,62.73,16.14,45.37,8.88,29.02,66.05,7.05,63.5
2024-11-07 07:00:00,50.87,81.78,19.5,41.25,11.94,29.65,54.23,12.1,85.1
2024-11-07 08:00:00,99.66,191.68,48.83,48.45,11.33,32.73,49.73,3.77,232.9
2024-11-07 09:00:00,100.1,190.2,41.82,50.07,24.65,37.76,54.69,7.54,234.3
2024-11-07 10:00:00,61.76,104.17,31.99,42.77,17.47,35.59,51.55,4.59,106.8
2024-11-07 11:00:00,28.53,50.94,15.32,34.6,0.0,34.68,51.62,4.11,51.9
2024-11-07 12:00:00,5.01,10.81,2.77,30.29,3.32,38.87,38.21,7.36,10.8
2024-11-07 13:00:00,37.77,73.59,19.58,31.18,3.17,38.32,51.05,11.11,74.1
2024-11-07 14:00:00,13.85,28.56,5.53,19.95,0.0,34.46,37.54,6.56,28.6
2024-11-07 15:00:00,16.45,32.82,4.76,8.59,2.97,36.19,43.57,7.67,32.8
2024-11-07 16:00:00,20.74,41.09,3.6,10.74,5.14,31.47,44.7,4.62,41.1
2024-11-07 17:00:00,35.68,62.57,14.81,15.69,7.31,30.8,56.67,7.58,63.3
2024-11-07 18:00:00,72.52,144.94,20.74,0.0,11.68,29.65,60.07,6.11,142.3
2024-11-07 19:00:00,81.68,172.89,23.32,0.0,15.33,25.3,62.88,3.43,172.5
2024-11-07 20:00:00,81.32,163.58,29.94,16.5,17.26,24.89,72.25,9.51,171.4
2024-11-07 21:00:00,53.49,94.76,35.0,5.43,3.35,25.0,72.18,4.72,94.9
2024-11-07 22:00:00,32.31,65.29,12.75,18.99,7.81,23.34,80.19,4.55,66.0
2024-11-07 23:00:00,27.81,42.41,16.46,24.16,1.74,20.57,76.07,1.51,46.4
2024-11-08 00:00:00,20.64,32.69,10.12,27.45,0.0,24.8,88.16,7.42,34.4
2024-11-08 01:00:00,26.46,45.13,7.65,33.36,3.0,21.26,86.31,5.67,45.1
2024-11-08 02:00:00,40.15,69.2,15.29,43.16,8.91,22.77,81.83,8.07,69.8
2024-11-08 03:00:00,59.22,114.43,34.26,44.91,5.54,21.38,76.61,9.08,110.5
2024-11-08 04:00:00,33.12,52.98,15.18,49.67,6.47,22.87,64.56,8.01,56.1
2024-11-08 05:00:00,24.32,49.71,20.63,42.35,2.9,24.69,74.17,10.52,49.7
2024-11-08 06:00:00,42.28,73.84,20.15,43.83,5.53,28.99,68.51,6.18,74.4
2024-11-08 07:00:00,39.16,72.01,18.44,45.33,6.46,32.42,51.56,8.84,72.6
2024-11-08 08:00:00,92.46,144.16,51.58,47.58,12.93,36.38,55.17,7.36,209.1
2024-11-08 09:00:00,92.58,171.72,40.32,52.07,21.14,35.72,56.46,10.79,209.5
2024-11-08 10:00:00,60.99,98.12,22.32,39.63,9.0,34.26,51.33,10.69,104.3
2024-11-08 11:00:00,37.93,72.01,20.74,38.79,2.62,40.11,55.86,8.94,72.6
2024-11-08 12:00:00,36.47,60.65,25.96,27.78,5.68,39.61,37.6,5.26,61.6
2024-11-08 13:00:00,14.02,30.82,6.81,23.06,4.26,36.62,44.44,2.88,30.8
2024-11-08 14:00:00,34.11,68.4,12.22,27.1,3.51,34.96,43.88,5.74,69.0
2024-11-08 15:00:00,29.14,55.7,19.26,21.45,4.33,34.4,47.12,5.51,56.6
2024-11-08 16:00:00,27.59,41.63,6.78,9.26,6.46,32.94,52.79,3.58,46.0
2024-11-08 17:00:00,34.55,71.05,13.21,5.63,3.58,28.81,60.59,11.41,71.6
2024-11-08 18:00:00,72.61,137.95,16.95,9.14,5.26,30.93,54.28,9.88,142.6
2024-11-08 19:00:00,102.24,162.07,53.91,14.08,21.74,27.72,64.97,2.66,241.4
2024-11-08 20:00:00,60.73,110.39,26.44,5.75,11.68,23.79,67.47,10.34,107.9
2024-11-08 21:00:00,18.72,29.49,0.82,16.41,0.0,23.39,66.95,3.89,31.2
2024-11-08 22:00:00,32.02,56.78,15.24,17.94,7.68,19.13,77.21,5.27,57.6
2024-11-08 23:00:00,31.41,68.9,19.58,21.97,0.81,22.29,78.17,4.59,69.5
2024-11-09 00:00:00,33.98,64.41,8.82,30.85,7.38,20.92,72.53,9.89,65.1
2024-11-09 01:00:00,23.2,49.5,0.0,37.65,5.8,25.11,79.13,6.46,49.5
2024-11-09 02:00:00,27.22,56.02,13.02,45.66,6.34,23.4,87.09,6.9,56.9
2024-11-09 03:00:00,22.89,45.59,17.59,32.48,5.63,20.52,80.29,8.09,45.6
2024-11-09 04:00:00,7.23,13.48,4.68,51.08,1.62,23.73,62.94,8.0,13.5
2024-11-09 05:00:00,35.74,63.54,16.28,45.44,7.94,28.07,64.25,17.18,64.3
2024-11-09 06:00:00,26.33,47.89,11.59,60.45,3.88,25.81,60.86,6.0,47.9
2024-11-09 07:00:00,50.73,87.3,30.97,45.09,8.15,32.31,51.82,5.98,87.6
2024-11-09 08:00:00,88.32,173.62,58.04,42.68,11.98,36.6,50.8,5.81,194.5
2024-11-09 09:00:00,72.8,135.64,31.16,43.79,12.91,34.87,53.45,10.58,143.2
2024-11-09 10:00:00,38.6,60.33,25.25,39.55,9.7,37.52,48.66,8.42,65.0
2024-11-09 11:00:00,20.9,37.56,13.22,33.68,2.87,39.14,44.84,5.91,37.6
2024-11-09 12:00:00,31.57,68.29,26.06,37.1,3.03,37.56,47.31,7.08,68.9
2024-11-09 13:00:00,47.61,84.0,11.88,18.73,4.48,36.22,34.5,7.45,84.3
2024-11-09 14:00:00,32.91,69.87,16.66,11.79,5.93,35.88,47.34,3.44,70.5
2024-11-09 15:00:00,10.66,22.8,7.42,11.47,2.65,32.92,44.15,4.72,22.8
2024-11-09 16:00:00,26.64,47.03,16.44,16.31,0.0,34.76,53.57,9.39,47.0
2024-11-09 17:00:00,41.69,69.71,16.35,19.11,5.01,32.71,48.66,9.17,70.3
2024-11-09 18:00:00,52.61,82.02,24.64,7.94,3.99,29.9,61.24,4.98,87.9
2024-11-09 19:00:00,83.23,163.82,25.85,12.44,13.3,23.96,77.18,8.22,177.7
2024-11-09 20:00:00,56.31,99.73,17.54,8.78,10.72,26.22,72.13,9.5,99.7
2024-11-09 21:00:00,27.81,58.53,18.47,24.32,2.21,22.48,75.34,11.34,59.4
2024-11-09 22:00:00,25.21,39.24,0.0,21.79,3.85,18.76,71.28,1.95,42.0
2024-11-09 23:00:00,17.82,31.55,9.46,24.52,2.78,18.39,76.57,6.2,31.6
2024-11-10 00:00:00,22.35,43.61,14.88,38.81,5.65,24.28,73.06,4.5,43.6
2024-11-10 01:00:00,22.49,48.25,10.95,39.78,0.0,21.9,74.23,7.43,48.3
2024-11-10 02:00:00,22.4,40.77,11.57,40.54,11.32,20.81,70.74,4.31,40.8
2024-11-10 03:00:00,26.03,56.28,11.02,50.0,8.53,24.93,72.33,1.74,57.2
2024-11-10 04:00:00,13.93,30.31,6.12,47.06,1.41,23.6,81.76,8.93,30.3
2024-11-10 05:00:00,20.37,40.64,10.92,49.97,0.96,25.43,76.21,5.55,40.6
2024-11-10 06:00:00,13.38,28.33,3.38,48.21,2.59,28.9,65.68,9.23,28.3
2024-11-10 07:00:00,49.87,109.27,16.52,47.42,4.37,30.78,69.0,9.12,107.1
2024-11-10 08:00:00,85.91,146.1,43.57,40.9,13.71,32.32,53.85,12.21,186.5
2024-11-10 09:00:00,96.58,175.8,59.54,35.61,9.05,38.53,48.84,8.81,222.7
2024-11-10 10:00:00,43.26,66.85,26.23,41.71,3.7,37.74,56.77,6.69,72.7
2024-11-10 11:00:00,30.56,46.88,11.12,37.76,3.79,35.49,47.65,7.92,51.9
2024-11-10 12:00:00,25.61,54.13,14.05,23.38,1.68,36.66,46.14,0.13,55.1
2024-11-10 13:00:00,26.91,49.76,7.86,16.26,4.23,39.32,41.94,4.7,49.8
2024-11-10 14:00:00,22.46,44.23,6.63,18.53,2.82,32.09,44.75,6.71,44.2
2024-11-10 15:00:00,32.77,59.6,7.03,26.53,1.94,33.63,48.41,3.44,60.4
2024-11-10 16:00:00,11.7,19.62,0.0,23.63,3.24,31.58,57.85,11.02,19.6
2024-11-10 17:00:00,14.55,28.05,8.48,3.64,0.72,29.8,59.68,3.98,28.1
2024-11-10 18:00:00,53.59,89.49,30.84,24.43,10.5,29.24,61.23,9.57,89.7
2024-11-10 19:00:00,62.18,96.29,35.93,15.82,16.83,24.4,58.95,11.35,108.2
2024-11-10 20:00:00,58.76,128.88,27.59,16.12,11.35,23.6,70.72,9.9,120.1
2024-11-10 21:00:00,35.95,58.07,8.52,15.52,5.95,23.54,71.41,10.29,60.7
2024-11-10 22:00:00,23.54,37.95,6.45,22.53,0.47,25.46,79.59,7.81,39.2
2024-11-10 23:00:00,18.78,30.43,19.66,32.42,2.0,17.96,76.09,8.79,31.3
2024-11-11 00:00:00,28.11,51.06,15.31,29.08,4.89,20.71,79.8,2.77,52.0
2024-11-11 01:00:00,16.68,25.05,0.0,35.62,1.92,24.43,85.74,7.91,27.8
2024-11-11 02:00:00,47.1,89.61,25.0,48.14,1.81,22.03,71.76,7.58,89.8
2024-11-11 03:00:00,33.43,58.45,15.35,50.11,0.0,20.97,73.23,9.15,59.3
2024-11-11 04:00:00,27.22,41.66,12.18,43.18,8.72,28.08,69.03,10.88,45.4
2024-11-11 05:00:00,30.79,58.3,22.49,50.9,8.54,28.11,66.73,13.57,59.1
2024-11-11 06:00:00,33.77,55.7,10.29,47.48,10.67,31.29,60.58,6.18,57.2
2024-11-11 07:00:00,32.15,51.07,18.4,45.46,6.47,30.68,57.78,5.0,54.5
2024-11-11 08:00:00,100.19,205.76,44.43,53.82,11.68,34.41,46.32,5.16,234.6
2024-11-11 09:00:00,90.62,164.79,35.1,50.89,6.9,34.79,51.07,9.43,203.1
2024-11-11 10:00:00,60.58,118.32,18.16,41.96,4.74,36.29,40.08,6.02,113.1
2024-11-11 11:00:00,32.01,69.29,19.21,27.28,6.41,37.94,46.39,3.66,69.9
2024-11-11 12:00:00,27.52,45.78,10.56,26.92,8.47,40.62,39.0,5.13,45.9
2024-11-11 13:00:00,11.55,22.55,0.04,26.87,2.63,36.64,44.36,11.59,22.5
2024-11-11 14:00:00,40.07,79.48,19.38,25.55,4.79,36.38,52.07,8.43,79.9
2024-11-11 15:00:00,29.87,53.69,18.76,16.05,4.63,31.61,49.28,9.99,54.6
2024-11-11 16:00:00,30.88,54.69,9.5,8.81,2.93,32.82,51.35,3.95,55.6
2024-11-11 17:00:00,45.16,81.7,18.01,19.4,7.55,32.86,51.66,0.53,82.1
2024-11-11 18:00:00,73.68,146.1,40.42,10.73,7.7,29.76,60.03,3.2,146.1
2024-11-11 19:00:00,88.14,171.7,57.18,4.65,21.96,30.55,67.13,2.25,193.9
2024-11-11 20:00:00,78.66,150.8,31.23,8.73,13.54,28.72,72.59,7.69,162.6
2024-11-11 21:00:00,44.37,73.92,10.55,11.23,8.16,21.37,73.23,0.67,74.5
2024-11-11 22:00:00,34.53,64.28,19.04,15.49,8.9,20.93,87.49,7.16,65.0
2024-11-11 23:00:00,28.77,63.01,21.61,21.61,3.45,21.86,71.25,3.14,63.8
2024-11-12 00:00:00,30.16,45.68,16.38,31.97,3.7,21.28,81.86,7.36,51.3
2024-11-12 01:00:00,35.42,60.92,18.51,38.91,2.59,19.44,78.39,10.1,61.7
